    8332.308    885.782  15.300  8.05714E-01  8.06571E-01 -1.05905E-03
    8338.146    891.621  15.350  8.04853E-01  8.05642E-01 -9.76744E-04
    8344.004    897.479  15.400  8.04049E-01  8.04713E-01 -8.23337E-04
    8349.881    903.356  15.450  8.03278E-01  8.03785E-01 -6.28873E-04
    8355.777    909.252  15.500  8.02513E-01  8.02856E-01 -4.26643E-04
    8361.692    915.167  15.550  8.01729E-01  8.01927E-01 -2.47147E-04
    8367.626    921.101  15.600  8.00908E-01  8.00999E-01 -1.12768E-04
    8373.579    927.054  15.650  8.00042E-01  8.00070E-01 -3.41532E-05
    8379.551    933.026  15.700  7.99134E-01  7.99141E-01 -8.92962E-06
    8385.543    939.017  15.750  7.98194E-01  7.98212E-01 -2.29059E-05
    8391.553    945.028  15.800  7.97241E-01  7.97284E-01 -5.34585E-05
    8397.582    951.057  15.850  7.96296E-01  7.96355E-01 -7.43936E-05
    8403.630    957.105  15.900  7.95377E-01  7.95426E-01 -6.13492E-05
    8409.698    963.173  15.950  7.94500E-01  7.94497E-01  3.24836E-06
    8415.784    969.259  16.000  7.93669E-01  7.93569E-01  1.26520E-04
    8421.890    975.365  16.050  7.92815E-01  7.92567E-01  3.11063E-04
    8428.014    981.489  16.100  7.91993E-01  7.91566E-01  5.38432E-04
    8434.158    987.633  16.150  7.91182E-01  7.90565E-01  7.79023E-04
    8440.321    993.795  16.200  7.90350E-01  7.89564E-01  9.93559E-04
    8446.502    999.977  16.250  7.89463E-01  7.88562E-01  1.13947E-03
    8452.703   1006.178  16.300  7.88491E-01  7.87561E-01  1.17861E-03
    8458.923   1012.398  16.350  7.87415E-01  7.86560E-01  1.08501E-03
    8465.162   1018.637  16.400  7.86228E-01  7.85558E-01  8.51074E-04
    8471.420   1024.894  16.450  7.84943E-01  7.84557E-01  4.90974E-04
    8477.697   1031.171  16.500  7.83587E-01  7.83556E-01  4.04300E-05
    8483.993   1037.467  16.550  7.82203E-01  7.82554E-01 -4.47446E-04
    8490.308   1043.782  16.600  7.80841E-01  7.81553E-01 -9.09646E-04
    8496.642   1050.117  16.650  7.79548E-01  7.80552E-01 -1.28294E-03
    8502.995   1056.470  16.700  7.78368E-01  7.79550E-01 -1.51406E-03
    8509.367   1062.842  16.750  7.77325E-01  7.78549E-01 -1.56864E-03
    8515.758   1069.233  16.800  7.76428E-01  7.77548E-01 -1.43722E-03
    8522.169   1075.643  16.850  7.75662E-01  7.76547E-01 -1.13717E-03
    8528.598   1082.073  16.900  7.74993E-01  7.75545E-01 -7.10223E-04
    8535.046   1088.521  16.950  7.74376E-01  7.74544E-01 -2.15931E-04
    8541.514   1094.989  17.000  7.73758E-01  7.73543E-01  2.77770E-04
    8548.000   1101.475  17.050  7.73107E-01  7.72547E-01  7.23666E-04
    8554.506   1107.981  17.100  7.72365E-01  7.71551E-01  1.05233E-03
    8561.030   1114.505  17.150  7.71502E-01  7.70555E-01  1.22652E-03
    8567.574   1121.049  17.200  7.70511E-01  7.69559E-01  1.23369E-03
    8574.137   1127.612  17.250  7.69400E-01  7.68563E-01  1.08631E-03
    8580.718   1134.193  17.300  7.68197E-01  7.67568E-01  8.18042E-04
    8587.319   1140.794  17.350  7.66938E-01  7.66572E-01  4.76791E-04
    8593.939   1147.414  17.400  7.65665E-01  7.65576E-01  1.15981E-04
    8600.578   1154.053  17.450  7.64416E-01  7.64580E-01 -2.14266E-04
    8607.236   1160.711  17.500  7.63221E-01  7.63584E-01 -4.74532E-04
    8613.913   1167.388  17.550  7.62099E-01  7.62588E-01 -6.40939E-04
    8620.609   1174.084  17.600  7.61053E-01  7.61593E-01 -7.06819E-04
    8627.324   1180.799  17.650  7.60078E-01  7.60597E-01 -6.81273E-04
    8634.058   1187.533  17.700  7.59155E-01  7.59601E-01 -5.85250E-04
    8640.811   1194.286  17.750  7.58266E-01  7.58605E-01 -4.46144E-04
    8647.584   1201.059  17.800  7.57388E-01  7.57609E-01 -2.92096E-04
    8654.375   1207.850  17.850  7.56502E-01  7.56614E-01 -1.47093E-04
    8661.185   1214.660  17.900  7.55597E-01  7.55618E-01 -2.76406E-05
    8668.015   1221.490  17.950  7.54666E-01  7.54622E-01  5.85802E-05
    8674.863   1228.338  18.000  7.53711E-01  7.53626E-01  1.12149E-04
    8681.731   1235.206  18.050  7.52688E-01  7.52594E-01  1.25827E-04
